"CODIGO","NOMBRE_UNIVERSIDAD","TIPO_GESTION","DEPARTAMENTO_FILIAL","NOMBRE_FILIAL","CODIGO_CLASE_PROGRAMA","NOMBRE_CLASE_PROGRAMA","NOMBRE_PROGRAMA","ANIO_PERIODO","Cant_Carnes"
11,"UNIVERSIDAD NACIONAL DE PIURA","PUBLICO","PIURA","UNP-SEDE PRINCIPAL",41,"ADMINISTRACION Y COMERCIO","CIENCIAS ADMINISTRATIVAS-SULLANA",2018,169
11,"UNIVERSIDAD NACIONAL DE PIURA","PUBLICO","PIURA","UNP-SEDE PRINCIPAL",41,"ADMINISTRACION Y COMERCIO","CIENCIAS CONTABLES Y FINANCIERAS",2018,1108
11,"UNIVERSIDAD NACIONAL DE PIURA","PUBLICO","PIURA","UNP-SEDE PRINCIPAL",41,"ADMINISTRACION Y COMERCIO","CIENCIAS CONTABLES Y FINANCIERAS-SULLANA",2018,159
11,"UNIVERSIDAD NACIONAL DE PIURA","PUBLICO","PIURA","UNP-SEDE PRINCIPAL",42,"DERECHO","DERECHO Y CIENCIAS POLITICAS",2018,388
11,"UNIVERSIDAD NACIONAL DE PIURA","PUBLICO","PIURA","UNP-SEDE PRINCIPAL",51,"CIENCIAS BIOLOGICAS Y AFINES","BIOLOGIA",2018,262
11,"UNIVERSIDAD NACIONAL DE PIURA","PUBLICO","PIURA","UNP-SEDE PRINCIPAL",51,"CIENCIAS BIOLOGICAS Y AFINES","BIOLOGIA-SULLANA",2018,19
11,"UNIVERSIDAD NACIONAL DE PIURA","PUBLICO","PIURA","UNP-SEDE PRINCIPAL",52,"MEDIO AMBIENTE","INGENIERIA AMBIENTAL Y SEGURIDAD INDUSTRIAL",2018,181
11,"UNIVERSIDAD NACIONAL DE PIURA","PUBLICO","PIURA","UNP-SEDE PRINCIPAL",53,"CIENCIAS FISICAS Y QUIMICAS","FISICA",2018,77
11,"UNIVERSIDAD NACIONAL DE PIURA","PUBLICO","PIURA","UNP-SEDE PRINCIPAL",53,"CIENCIAS FISICAS Y QUIMICAS","INGENIERIA GEOLOGICA",2018,436
11,"UNIVERSIDAD NACIONAL DE PIURA","PUBLICO","PIURA","UNP-SEDE PRINCIPAL",53,"CIENCIAS FISICAS Y QUIMICAS","INGENIERIA QUIMICA",2018,405
11,"UNIVERSIDAD NACIONAL DE PIURA","PUBLICO","PIURA","UNP-SEDE PRINCIPAL",54,"MATEMATICAS Y ESTADISTICA","ESTADISTICA",2018,182
11,"UNIVERSIDAD NACIONAL DE PIURA","PUBLICO","PIURA","UNP-SEDE PRINCIPAL",54,"MATEMATICAS Y ESTADISTICA","MATEMATICA",2018,137
11,"UNIVERSIDAD NACIONAL DE PIURA","PUBLICO","PIURA","UNP-SEDE PRINCIPAL",61,"INFORMATICA","INGENIERIA INFORMATICA",2018,387
11,"UNIVERSIDAD NACIONAL DE PIURA","PUBLICO","PIURA","UNP-SEDE PRINCIPAL",61,"INFORMATICA","INGENIERIA INFORMATICA-SULLANA",2018,96
11,"UNIVERSIDAD NACIONAL DE PIURA","PUBLICO","PIURA","UNP-SEDE PRINCIPAL",71,"INGENIERIA Y PROFESIONES AFINES","ELECTRONICA Y TELECOMUNICACIONES",2018,388
11,"UNIVERSIDAD NACIONAL DE PIURA","PUBLICO","PIURA","UNP-SEDE PRINCIPAL",71,"INGENIERIA Y PROFESIONES AFINES","ELECTRONICA Y TELECOMUNICACIONES-SULLANA",2018,39
11,"UNIVERSIDAD NACIONAL DE PIURA","PUBLICO","PIURA","UNP-SEDE PRINCIPAL",71,"INGENIERIA Y PROFESIONES AFINES","INGENIERIA MECATRONICA",2018,252
11,"UNIVERSIDAD NACIONAL DE PIURA","PUBLICO","PIURA","UNP-SEDE PRINCIPAL",72,"INDUSTRIA Y PRODUCCION","INGENIERIA DE MINAS",2018,551
11,"UNIVERSIDAD NACIONAL DE PIURA","PUBLICO","PIURA","UNP-SEDE PRINCIPAL",72,"INDUSTRIA Y PRODUCCION","INGENIERIA DE MINAS-SULLANA",2018,159
11,"UNIVERSIDAD NACIONAL DE PIURA","PUBLICO","PIURA","UNP-SEDE PRINCIPAL",72,"INDUSTRIA Y PRODUCCION","INGENIERIA DE PETROLEO",2018,489
11,"UNIVERSIDAD NACIONAL DE PIURA","PUBLICO","PIURA","UNP-SEDE PRINCIPAL",72,"INDUSTRIA Y PRODUCCION","INGENIERIA INDUSTRIAL",2018,460
11,"UNIVERSIDAD NACIONAL DE PIURA","PUBLICO","PIURA","UNP-SEDE PRINCIPAL",73,"ARQUITECTURA Y CONSTRUCCION","ARQUITECTURA Y URBANISMO",2018,396
11,"UNIVERSIDAD NACIONAL DE PIURA","PUBLICO","PIURA","UNP-SEDE PRINCIPAL",73,"ARQUITECTURA Y CONSTRUCCION","INGENIERIA CIVIL",2018,497
11,"UNIVERSIDAD NACIONAL DE PIURA","PUBLICO","PIURA","UNP-SEDE PRINCIPAL",73,"ARQUITECTURA Y CONSTRUCCION","INGENIERIA CIVIL-SULLANA",2018,41
11,"UNIVERSIDAD NACIONAL DE PIURA","PUBLICO","PIURA","UNP-SEDE PRINCIPAL",81,"AGRICULTURA","AGRONOMIA",2018,489
11,"UNIVERSIDAD NACIONAL DE PIURA","PUBLICO","PIURA","UNP-SEDE PRINCIPAL",81,"AGRICULTURA","AGRONOMIA-SULLANA",2018,60
11,"UNIVERSIDAD NACIONAL DE PIURA","PUBLICO","PIURA","UNP-SEDE PRINCIPAL",81,"AGRICULTURA","INGENIERIA AGRICOLA",2018,288
11,"UNIVERSIDAD NACIONAL DE PIURA","PUBLICO","PIURA","UNP-SEDE PRINCIPAL",81,"AGRICULTURA","INGENIERIA AGROINDUSTRIAL",2018,299
11,"UNIVERSIDAD NACIONAL DE PIURA","PUBLICO","PIURA","UNP-SEDE PRINCIPAL",81,"AGRICULTURA","INGENIERIA AGROINDUSTRIAL-SULLANA",2018,140
11,"UNIVERSIDAD NACIONAL DE PIURA","PUBLICO","PIURA","UNP-SEDE PRINCIPAL",81,"AGRICULTURA","ZOOTECNIA",2018,171
11,"UNIVERSIDAD NACIONAL DE PIURA","PUBLICO","PIURA","UNP-SEDE PRINCIPAL",83,"PESCA","INGENIERIA PESQUERA",2018,365
11,"UNIVERSIDAD NACIONAL DE PIURA","PUBLICO","PIURA","UNP-SEDE PRINCIPAL",84,"VETERINARIA","MEDICINA VETERINARIA",2018,276
11,"UNIVERSIDAD NACIONAL DE PIURA","PUBLICO","PIURA","UNP-SEDE PRINCIPAL",91,"SALUD","ENFERMERIA",2018,139
11,"UNIVERSIDAD NACIONAL DE PIURA","PUBLICO","PIURA","UNP-SEDE PRINCIPAL",91,"SALUD","MEDICINA HUMANA",2018,274
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO",NA,"[NO ESPECIFICADO]",2,"SERVICIOS DE HIGIENE Y SALUD OCUPACIONAL","MAESTRIA EN ERGONOMIA Y PSICOSOCIOLOGIA APLICADA AL TRABAJO",2018,1
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO",NA,"[NO ESPECIFICADO]",2,"SERVICIOS DE HIGIENE Y SALUD OCUPACIONAL","SALUD PUBLICA",2018,1
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO",NA,"[NO ESPECIFICADO]",31,"CIENCIAS SOCIALES Y DEL COMPORTAMIENTO","MAESTRIA EN PSICOLOGIA CLINICA CON MENCION EN TERAPIA INFANTIL Y DEL ADOLESCENTE",2018,1
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO",NA,"[NO ESPECIFICADO]",31,"CIENCIAS SOCIALES Y DEL COMPORTAMIENTO","MS. PSICOLOGIA CLINICA",2018,2
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO",NA,"[NO ESPECIFICADO]",31,"CIENCIAS SOCIALES Y DEL COMPORTAMIENTO","MS. PSICOLOGIA EDUCACIONAL",2018,1
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO",NA,"[NO ESPECIFICADO]",31,"CIENCIAS SOCIALES Y DEL COMPORTAMIENTO","PSICOLOGIA",2018,5
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO",NA,"[NO ESPECIFICADO]",51,"CIENCIAS BIOLOGICAS Y AFINES","BIOLOGIA",2018,6
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO",NA,"[NO ESPECIFICADO]",52,"MEDIO AMBIENTE","PROGRAMA MBA EN GESTION INTEGRAL DEL AGUA",2018,1
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO",NA,"[NO ESPECIFICADO]",53,"CIENCIAS FISICAS Y QUIMICAS","QUIMICA",2018,1
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO",NA,"[NO ESPECIFICADO]",83,"PESCA","MAESTRIA EN SANIDAD ACUICOLA",2018,1
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO",NA,"[NO ESPECIFICADO]",84,"VETERINARIA","MED. VETERINARIA Y ZOOTECNIA",2018,5
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO",NA,"[NO ESPECIFICADO]",91,"SALUD","ENFERMERIA",2018,7
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO",NA,"[NO ESPECIFICADO]",91,"SALUD","ESP. CUIDADOS INTENSIVOS",2018,1
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO",NA,"[NO ESPECIFICADO]",91,"SALUD","ESP. ENDOCRINOLOGIA",2018,1
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO",NA,"[NO ESPECIFICADO]",91,"SALUD","ESP. ENDODONCIA",2018,1
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO",NA,"[NO ESPECIFICADO]",91,"SALUD","ESP. MEDICINA ONCOLOGICA",2018,1
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO",NA,"[NO ESPECIFICADO]",91,"SALUD","ESP. ODONTOLOGIA RESTAURADORA Y ESTETICA",2018,1
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO",NA,"[NO ESPECIFICADO]",91,"SALUD","ESP. ORTODONCIA",2018,1
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO",NA,"[NO ESPECIFICADO]",91,"SALUD","ESP. TRAUMATOLOGIA Y ORTOPEDIA",2018,1
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO",NA,"[NO ESPECIFICADO]",91,"SALUD","ESTOMATOLOGIA",2018,6
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO",NA,"[NO ESPECIFICADO]",91,"SALUD","FARMACIA Y BIOQUIMICA",2018,3
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO",NA,"[NO ESPECIFICADO]",91,"SALUD","MAESTRIA EN INFORMATICA BIOMEDICA EN SALUD GLOBAL",2018,1
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO",NA,"[NO ESPECIFICADO]",91,"SALUD","MEDICINA",2018,6
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO",NA,"[NO ESPECIFICADO]",91,"SALUD","MS. FISIOLOGIA",2018,1
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO",NA,"[NO ESPECIFICADO]",91,"SALUD","NUTRICION",2018,1
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO",NA,"[NO ESPECIFICADO]",91,"SALUD","TM TERAPIA DE AUDICION,VOZ Y LENGUAJE",2018,1
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO",NA,"[NO ESPECIFICADO]",91,"SALUD","TM TERAPIA FISICA Y REHABILITACION",2018,3
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",2,"SERVICIOS DE HIGIENE Y SALUD OCUPACIONAL","DOCTORADO EN CIENCIAS EN INVESTIGACION EPIDEMIOLOGICA",2018,34
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",2,"SERVICIOS DE HIGIENE Y SALUD OCUPACIONAL","DR. SALUD PUBLICA",2018,8
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",2,"SERVICIOS DE HIGIENE Y SALUD OCUPACIONAL","ESP. EMERGENCIAS Y DESASTRES",2018,95
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",2,"SERVICIOS DE HIGIENE Y SALUD OCUPACIONAL","ESP. MEDICINA FAMILIAR",2018,60
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",2,"SERVICIOS DE HIGIENE Y SALUD OCUPACIONAL","ESP. MEDICINA OCUPACIONAL",2018,12
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",2,"SERVICIOS DE HIGIENE Y SALUD OCUPACIONAL","ESP. SALUD OCUPACIONAL",2018,42
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",2,"SERVICIOS DE HIGIENE Y SALUD OCUPACIONAL","ESPECIALIDAD EN MEDICINA DE EMERGENCIAS Y DESASTRES",2018,16
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",2,"SERVICIOS DE HIGIENE Y SALUD OCUPACIONAL","MAESTRIA EN ERGONOMIA Y PSICOSOCIOLOGIA APLICADA AL TRABAJO",2018,18
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",2,"SERVICIOS DE HIGIENE Y SALUD OCUPACIONAL","MAESTRIA EN MEDICINA OCUPACIONAL Y DEL MEDIO AMBIENTE",2018,38
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",2,"SERVICIOS DE HIGIENE Y SALUD OCUPACIONAL","MS. CIENCIAS EN INVEST. EPIDEMIOLOGICA",2018,35
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",2,"SERVICIOS DE HIGIENE Y SALUD OCUPACIONAL","MS. EPIDEMIOLOGIA CLINICA",2018,53
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",2,"SERVICIOS DE HIGIENE Y SALUD OCUPACIONAL","MS. SALUD PUBLICA",2018,60
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",2,"SERVICIOS DE HIGIENE Y SALUD OCUPACIONAL","PROGRAMA DE SEGUNDA ESPECIALIDAD PROFESIONAL EN ENFEMERIA EN EMERGENCIAS Y DESASTRES",2018,11
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",2,"SERVICIOS DE HIGIENE Y SALUD OCUPACIONAL","PROGRAMA DE SEGUNDA ESPECIALIZACION EN SALUD PUBLICA ESTOMATOLOGICA",2018,19
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",2,"SERVICIOS DE HIGIENE Y SALUD OCUPACIONAL","SALUD PUBLICA",2018,75
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",11,"EDUCACION INICIAL Y PRIMARIA","EDUCACION INICIAL",2018,54
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",11,"EDUCACION INICIAL Y PRIMARIA","EDUCACION INICIAL INTERCULTURAL BILINGUE",2018,13
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",11,"EDUCACION INICIAL Y PRIMARIA","EDUCACION PRIMARIA",2018,78
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",11,"EDUCACION INICIAL Y PRIMARIA","EDUCACION PRIMARIA INTERCULTURAL BILINGUE",2018,34
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",13,"EDUCACION SUPERIOR Y TECNOLOGICA","MAESTRIA EN DOCENCIA PROFESIONAL TECNOLOGICA",2018,44
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",13,"EDUCACION SUPERIOR Y TECNOLOGICA","MS. DOC. E INV. EDUCACION SUPERIOR",2018,74
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",19,"OTROS PROGRAMAS EN EDUCACION","LICENCIATURA EN EDUCACION",2018,1
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",19,"OTROS PROGRAMAS EN EDUCACION","MAESTRIA EN EDUCACION CON MENCION EN DIDACTICA DE LA LECTURA Y ESCRITURA",2018,33
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",31,"CIENCIAS SOCIALES Y DEL COMPORTAMIENTO","DOCTORADO EN PSICOLOGIA",2018,36
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",31,"CIENCIAS SOCIALES Y DEL COMPORTAMIENTO","MAESTRIA EN PSICOLOGIA CLINICA CON MENCION EN ORIENTACION Y TERAPIA SEXUAL",2018,3
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",31,"CIENCIAS SOCIALES Y DEL COMPORTAMIENTO","MAESTRIA EN PSICOLOGIA CLINICA CON MENCION EN PSICOLOGIA DE LA SALUD",2018,44
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",31,"CIENCIAS SOCIALES Y DEL COMPORTAMIENTO","MAESTRIA EN PSICOLOGIA CLINICA CON MENCION EN TERAPIA INFANTIL Y DEL ADOLESCENTE",2018,75
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",31,"CIENCIAS SOCIALES Y DEL COMPORTAMIENTO","MS. COMPORTAMIENTO ORGANIZACIONAL",2018,31
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",31,"CIENCIAS SOCIALES Y DEL COMPORTAMIENTO","MS. GERENCIA DE PROYECTOS PROG. SOCIALES",2018,31
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",31,"CIENCIAS SOCIALES Y DEL COMPORTAMIENTO","MS. PSICOLOGIA CLINICA",2018,95
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",31,"CIENCIAS SOCIALES Y DEL COMPORTAMIENTO","MS. PSICOLOGIA EDUCACIONAL",2018,66
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",31,"CIENCIAS SOCIALES Y DEL COMPORTAMIENTO","PSICOLOGIA",2018,557
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",41,"ADMINISTRACION Y COMERCIO","ADMINISTRACION EN SALUD",2018,267
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",41,"ADMINISTRACION Y COMERCIO","ESP. ADMINISTRACION DE SALUD",2018,20
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",41,"ADMINISTRACION Y COMERCIO","MAESTRIA EN GERENCIA EN SALUD",2018,74
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",41,"ADMINISTRACION Y COMERCIO","MBA EN GESTION DE SALUD",2018,45
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",41,"ADMINISTRACION Y COMERCIO","PROGRAMA DE CERTIFICACION PROGRESIVA EN COMPORTAMIENTO ORGANIZACIONAL CON MENCION EN RECURSOS HUMANOS",2018,14
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",42,"DERECHO","MAESTRIA EN PROPIEDAD INTELECTUAL CON MENCION EN DERECHO FARMACEUTICO",2018,23
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",51,"CIENCIAS BIOLOGICAS Y AFINES","BIOLOGIA",2018,427
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",51,"CIENCIAS BIOLOGICAS Y AFINES","DOCTORADO EN CIENCIAS CON MENCION EN MICROBIOLOGIA",2018,1
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",51,"CIENCIAS BIOLOGICAS Y AFINES","DOCTORADO EN CIENCIAS DE LA VIDA",2018,8
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",51,"CIENCIAS BIOLOGICAS Y AFINES","MS. MICROBIOLOGIA",2018,14
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",52,"MEDIO AMBIENTE","MAESTRIA EN CIENCIAS AMBIENTALES",2018,4
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",52,"MEDIO AMBIENTE","PROGRAMA MBA EN GESTION INTEGRAL DEL AGUA",2018,16
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",53,"CIENCIAS FISICAS Y QUIMICAS","QUIMICA",2018,84
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",54,"MATEMATICAS Y ESTADISTICA","ESP. ESTADISTICA INVESTIGACION",2018,14
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",83,"PESCA","MAESTRIA EN SANIDAD ACUICOLA",2018,30
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",83,"PESCA","MS. CIENCIAS DEL MAR",2018,5
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",84,"VETERINARIA","MAESTRIA EN EPIDEMIOLOGIA Y SALUD PUBLICA EN VETERINARIA",2018,9
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",84,"VETERINARIA","MAESTRIA INTEGRADA EN CIENCIAS VETERINARIAS CON MENCION EN ANIMALES DE COMPANIA",2018,8
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",84,"VETERINARIA","MED. VETERINARIA Y ZOOTECNIA",2018,500
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",91,"SALUD","CIRUGIA DE CABEZA Y CUELLO",2018,10
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",91,"SALUD","DR. BIOQUIMICA Y BIOL. MOLECULAR",2018,1
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",91,"SALUD","DR. ESTOMATOLOGIA",2018,12
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",91,"SALUD","DR. MEDICINA",2018,17
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",91,"SALUD","ENFERMERIA",2018,559
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",91,"SALUD","ESP. ANESTESIOLOGIA",2018,58
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",91,"SALUD","ESP. ANESTESIOLOGIA Y TERAPIA INTENSIVA",2018,9
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",91,"SALUD","ESP. AT. ESTOM. DEL PACIENTE ESPECIAL",2018,10
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",91,"SALUD","ESP. CARDIOLOGIA",2018,28
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",91,"SALUD","ESP. CENTRO QUIRURGICO",2018,214
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",91,"SALUD","ESP. CIR ONC MAMAS",2018,4
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",91,"SALUD","ESP. CIR ONCOLOGICA",2018,33
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",91,"SALUD","ESP. CIRUGIA CARDIOVASCULAR",2018,2
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",91,"SALUD","ESP. CIRUGIA GENERAL",2018,47
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",91,"SALUD","ESP. CIRUGIA ONCOLOGICA ABDOMINAL",2018,1
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",91,"SALUD","ESP. CIRUGIA ONCOLOGICA CABEZA Y CUELLO",2018,2
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",91,"SALUD","ESP. CIRUGIA PLASTICA Y RECONSTRUCTIVA",2018,11
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",91,"SALUD","ESP. CIRUGIA TORAX Y CARDIOVASCULAR",2018,4
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",91,"SALUD","ESP. CUIDADOS INTENSIVOS",2018,120
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",91,"SALUD","ESP. CUIDADOS NEFROLOGICOS",2018,95
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",91,"SALUD","ESP. DERMATOLOGIA",2018,9
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",91,"SALUD","ESP. ENDOCRINOLOGIA",2018,30
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",91,"SALUD","ESP. ENDOCRINOLOGIA PEDIATRICA",2018,1
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",91,"SALUD","ESP. ENDOCRINOLOGIA PEDIATRICA Y GENETIC",2018,2
12,"UNIVERSIDAD PERUANA CAYETANO HEREDIA","PRIVADO","LIMA","UPCH-LIMA",91,"SALUD","ESP. ENDODONCIA",2018,21
